node_id,news_article
233594,gossipcop-7356183371
233624,gossipcop-485281376
233636,gossipcop-9746539314
233645,gossipcop-7279809407
233675,gossipcop-3099325290
233769,gossipcop-7637238101
233825,gossipcop-2440909274
233830,gossipcop-9131837077
233853,gossipcop-6739681229
233927,gossipcop-7680466627
233967,gossipcop-4309555993
233987,gossipcop-8686054156
234014,gossipcop-8954597388
234029,gossipcop-351430968
234041,gossipcop-5524550050
234056,gossipcop-6414647069
234124,gossipcop-6882359158
234156,gossipcop-9169815700
234165,gossipcop-8904858137
234188,gossipcop-653088275
234204,gossipcop-5030407302
234212,gossipcop-9878194459
234230,gossipcop-9549141292
234385,gossipcop-5237284121
234415,gossipcop-6183074396
234420,gossipcop-7038744891
234429,gossipcop-1452761710
234457,gossipcop-2011566120
234472,gossipcop-2628357669
234606,gossipcop-8759074840
234612,gossipcop-1026488145
234623,gossipcop-2526600945
234633,gossipcop-2929154589
234642,gossipcop-6998565068
234647,gossipcop-2900315313
234655,gossipcop-7775490314
234715,gossipcop-6072138753
234756,gossipcop-8230208122
234800,gossipcop-271390612
234883,gossipcop-49043018
234935,gossipcop-3024692909
234956,gossipcop-1457963353
234965,gossipcop-4370895065
235049,gossipcop-4209137568
235210,gossipcop-3306478944
235351,gossipcop-3175262640
235360,gossipcop-9928044092
235399,gossipcop-6146438761
235414,gossipcop-8702398995
235438,gossipcop-4771324886
235445,gossipcop-7114277741
235451,gossipcop-5073779346
235462,gossipcop-8179874708
235467,gossipcop-9713275683
235476,gossipcop-8526059175
235489,gossipcop-4667952878
235671,gossipcop-8806633639
235828,gossipcop-4953287452
235848,gossipcop-1031800447
235858,gossipcop-4590916945
235880,gossipcop-4038677075
235940,gossipcop-7343229178
235984,gossipcop-9215520345
236147,gossipcop-9124851665
236160,gossipcop-510991031
236168,gossipcop-7625390960
236202,gossipcop-9098202484
236228,gossipcop-8221428510
236233,gossipcop-5697459911
236289,gossipcop-8070355544
236482,gossipcop-9625760504
236523,gossipcop-4412029018
236527,gossipcop-6563666761
236581,gossipcop-6535964027
236661,gossipcop-4306645282
236675,gossipcop-1675667628
236701,gossipcop-5654555353
236754,gossipcop-8152279947
236762,gossipcop-2758755086
236832,gossipcop-1328152817
236845,gossipcop-7188744429
236852,gossipcop-622245969
236889,gossipcop-950523654
237005,gossipcop-2598894593
237044,gossipcop-4618300061
237082,gossipcop-6660536658
237167,gossipcop-1185219723
237215,gossipcop-8129430513
237229,gossipcop-5860151409
237263,gossipcop-6131424024
237287,gossipcop-1501672732
237375,gossipcop-6166126691
237388,gossipcop-40109120
237395,gossipcop-6991357264
237416,gossipcop-1691783074
237458,gossipcop-9285642638
237472,gossipcop-6562422971
237490,gossipcop-5349004367
237504,gossipcop-8373466783
237517,gossipcop-9886828867
237523,gossipcop-7744016686
237533,gossipcop-1852746781
237539,gossipcop-7242485552
237570,gossipcop-1174330891
237579,gossipcop-7455036395
237607,gossipcop-2534782233
237625,gossipcop-1344406228
237667,gossipcop-4541624536
237689,gossipcop-4937105424
237701,gossipcop-7913189384
237750,gossipcop-9651389426
237767,gossipcop-1440280874
237810,gossipcop-1220474761
237850,gossipcop-8237772643
237961,gossipcop-577551346
238013,gossipcop-9544688732
238019,gossipcop-2249727095
238032,gossipcop-2343200806
238067,gossipcop-8046633098
238074,gossipcop-9981644007
238103,gossipcop-6630473431
238110,gossipcop-4506936275
238125,gossipcop-7796728861
238133,gossipcop-4199916818
238159,gossipcop-109358738
238188,gossipcop-1399234045
238335,gossipcop-5399761541
238469,gossipcop-1979287389
238542,gossipcop-1700268836
238619,gossipcop-3356220952
238648,gossipcop-4614223847
238771,gossipcop-2843886896
238789,gossipcop-236447602
238796,gossipcop-8312908487
238802,gossipcop-590441805
238826,gossipcop-4950703770
238841,gossipcop-1115907121
238854,gossipcop-780616009
238861,gossipcop-1369753636
239015,gossipcop-1533362257
239075,gossipcop-6747642549
239084,gossipcop-1594116936
239114,gossipcop-8958190944
239148,gossipcop-3617356354
239201,gossipcop-4824193123
239225,gossipcop-8772209248
239235,gossipcop-8859694590
239246,gossipcop-1841563062
239280,gossipcop-429778691
239321,gossipcop-4908552205
239339,gossipcop-7483873270
239357,gossipcop-6424240423
239374,gossipcop-7552298822
239398,gossipcop-617626656
239408,gossipcop-4901731958
239432,gossipcop-988336091
239442,gossipcop-5590516976
239561,gossipcop-8423709664
239592,gossipcop-7380022110
239612,gossipcop-462016307
239625,gossipcop-5725071390
239628,gossipcop-2663107661
239668,gossipcop-9566577328
239691,gossipcop-2493749932
239841,gossipcop-6635979412
239863,gossipcop-4083945973
239877,gossipcop-4504653542
239906,gossipcop-2079600940
239937,gossipcop-3837205825
239990,gossipcop-9940130614
239994,gossipcop-7574436489
240022,gossipcop-9800211975
240027,gossipcop-365453077
240083,gossipcop-2129824884
240104,gossipcop-7573324338
240111,gossipcop-7940502853
240239,gossipcop-7890297085
240401,gossipcop-6025558040
240455,gossipcop-6031013673
240472,gossipcop-6486914072
240480,gossipcop-3105440846
240520,gossipcop-4091073419
240653,gossipcop-1859502594
240836,gossipcop-2301664029
240958,gossipcop-1532524505
241005,gossipcop-1211097930
241015,gossipcop-4955672121
241037,gossipcop-5358942275
241042,gossipcop-5682477415
241079,gossipcop-4848478073
241104,gossipcop-8456652125
241264,gossipcop-4056432471
241403,gossipcop-117212997
241561,gossipcop-4847768997
241573,gossipcop-9339359485
241604,gossipcop-4495586215
241711,gossipcop-75397952
241788,gossipcop-5755239230
241819,gossipcop-1912691606
241839,gossipcop-1527288531
241847,gossipcop-1795963099
241852,gossipcop-9294163823
241876,gossipcop-815778378
241890,gossipcop-4525252762
241920,gossipcop-8886605619
241986,gossipcop-4403265061
242002,gossipcop-546966066
242032,gossipcop-3685471188
242062,gossipcop-3767932547
242177,gossipcop-2727495678
242183,gossipcop-470066082
242205,gossipcop-2710743535
242232,gossipcop-2675721988
242247,gossipcop-2547891536
242272,gossipcop-2249523915
242297,gossipcop-6958094955
242312,gossipcop-4765521585
242318,gossipcop-3096042623
242368,gossipcop-4606615612
242384,gossipcop-1577558126
242390,gossipcop-486434421
242399,gossipcop-1181298966
242412,gossipcop-7340388591
242421,gossipcop-5101516086
242432,gossipcop-2745072180
242439,gossipcop-9136458380
242471,gossipcop-9273190087
242477,gossipcop-465550573
242484,gossipcop-2879402342
242498,gossipcop-5864896208
242643,gossipcop-5011920383
242650,gossipcop-5944505835
242660,gossipcop-165933944
242697,gossipcop-1266666545
242720,gossipcop-270766594
242738,gossipcop-3625228468
242782,gossipcop-73810249
242806,gossipcop-9507197017
242819,gossipcop-9204805299
242834,gossipcop-7622719633
242942,gossipcop-5071479335
242956,gossipcop-1607820555
242966,gossipcop-8560506152
242973,gossipcop-2578612801
242992,gossipcop-4673499095
243022,gossipcop-2682199068
243046,gossipcop-7052175110
243095,gossipcop-4107248119
243103,gossipcop-9662783124
243273,gossipcop-5339295288
243301,gossipcop-5583558888
243490,gossipcop-3448636303
243670,gossipcop-3889112616
243762,gossipcop-1784520868
243780,gossipcop-4388708613
243807,gossipcop-8734448038
243834,gossipcop-6517934626
243854,gossipcop-7187264696
243872,gossipcop-8753576237
243885,gossipcop-3857540577
243900,gossipcop-3124466663
243911,gossipcop-4650971003
243931,gossipcop-4565438794
243950,gossipcop-406996664
244003,gossipcop-9360969741
244071,gossipcop-3052185503
244230,gossipcop-2326456744
244242,gossipcop-7607762945
244319,gossipcop-4678149709
244408,gossipcop-5923061018
244443,gossipcop-4478164034
244539,gossipcop-5078947079
244542,gossipcop-544939609
244564,gossipcop-5093798931
244621,gossipcop-9983683681
244629,gossipcop-1032468824
244645,gossipcop-2163834619
244800,gossipcop-9417952410
244808,gossipcop-2504785566
244820,gossipcop-5943125367
244845,gossipcop-6874808388
244854,gossipcop-7837560693
245048,gossipcop-5823896005
245059,gossipcop-898531523
245082,gossipcop-7115040847
245244,gossipcop-8480532008
245254,gossipcop-8706102301
245265,gossipcop-3211771165
245286,gossipcop-4775370060
245411,gossipcop-4556556046
245456,gossipcop-931200854
245467,gossipcop-2478967614
245474,gossipcop-2251959234
245634,gossipcop-9320862502
245656,gossipcop-6643858010
245666,gossipcop-5162567437
245675,gossipcop-4508351869
245682,gossipcop-209087221
245685,gossipcop-1888140912
245712,gossipcop-8884898167
245734,gossipcop-3493617375
245775,gossipcop-9967416540
245899,gossipcop-5865271192
245907,gossipcop-3065448799
246032,gossipcop-4477497140
246073,gossipcop-5035404255
246088,gossipcop-5913668852
246124,gossipcop-4322285845
246157,gossipcop-2414287507
246183,gossipcop-3001787622
246200,gossipcop-4312381022
246272,gossipcop-5109297398
246316,gossipcop-9411510997
246325,gossipcop-6850091838
246333,gossipcop-8115207261
246454,gossipcop-2461469227
246474,gossipcop-9895751220
246526,gossipcop-9250386784
246530,gossipcop-6103469676
246548,gossipcop-386775335
246554,gossipcop-5827508224
246582,gossipcop-7186631410
246678,gossipcop-4298568194
246687,gossipcop-5642800213
246777,gossipcop-1049883569
246873,gossipcop-8306634484
246992,gossipcop-8018481296
247008,gossipcop-1515227891
247019,gossipcop-3864619614
247122,gossipcop-3589330483
247301,gossipcop-8725795345
247364,gossipcop-8757783170
247375,gossipcop-8887454037
247396,gossipcop-9393662304
247406,gossipcop-8978702474
247428,gossipcop-921963353
247496,gossipcop-540665094
247525,gossipcop-9191997037
247536,gossipcop-2848772246
247556,gossipcop-8066502884
247607,gossipcop-703431151
247621,gossipcop-1905729180
247723,gossipcop-1885887731
247759,gossipcop-1648328243
247852,gossipcop-6258162737
247864,gossipcop-4223541835
247882,gossipcop-3530569807
247917,gossipcop-9832756908
247932,gossipcop-254760936
248077,gossipcop-5875815368
248106,gossipcop-6865567073
248157,gossipcop-3483194758
248171,gossipcop-9322288804
248185,gossipcop-7382234917
248200,gossipcop-320737206
248208,gossipcop-1526103103
248236,gossipcop-8783786611
248295,gossipcop-9737723367
248313,gossipcop-1828588873
248337,gossipcop-1424848077
248360,gossipcop-2054806535
248460,gossipcop-7712975012
248470,gossipcop-8421669804
248488,gossipcop-7982799856
248497,gossipcop-6876195891
248518,gossipcop-4745628397
248567,gossipcop-5793792268
248604,gossipcop-2195629738
248619,gossipcop-4636721623
248678,gossipcop-4621782557
248691,gossipcop-6058088749
248699,gossipcop-567879122
248841,gossipcop-8697625230
248865,gossipcop-4739595208
248975,gossipcop-4184261281
248987,gossipcop-7558314772
249027,gossipcop-4569239268
249153,gossipcop-1982854556
249164,gossipcop-514556785
249171,gossipcop-3698382107
249196,gossipcop-8385288350
249210,gossipcop-4060593091
249230,gossipcop-483468694
249258,gossipcop-9985800337
249311,gossipcop-8889799564
249336,gossipcop-8779895915
249429,gossipcop-4831293927
249442,gossipcop-1239218320
249577,gossipcop-4442083577
249586,gossipcop-9096198130
249608,gossipcop-6846167578
249644,gossipcop-1732632475
249661,gossipcop-1464042891
249666,gossipcop-879790994
249673,gossipcop-662718352
249693,gossipcop-3895965215
249752,gossipcop-2863463279
249928,gossipcop-3286731636
249934,gossipcop-6678965915
249963,gossipcop-361628852
250032,gossipcop-4637304937
250042,gossipcop-5658990975
250069,gossipcop-2870787911
250081,gossipcop-1170441384
250112,gossipcop-4694169066
250156,gossipcop-6920604134
250163,gossipcop-5139117938
250240,gossipcop-4890355966
250245,gossipcop-5618846968
250257,gossipcop-8980489693
250298,gossipcop-7891219893
250327,gossipcop-8365993096
250334,gossipcop-877972081
250390,gossipcop-4314683692
250399,gossipcop-7604909597
250471,gossipcop-345583632
250598,gossipcop-9716230263
250604,gossipcop-5305391950
250614,gossipcop-2844019630
250669,gossipcop-3316922141
250685,gossipcop-4244107793
250698,gossipcop-5927152906
250748,gossipcop-3571366577
250760,gossipcop-8149933477
250777,gossipcop-5614402758
250819,gossipcop-4574196191
250834,gossipcop-1566205040
250894,gossipcop-1634815619
250936,gossipcop-580848065
250966,gossipcop-863456235
250981,gossipcop-2491359601
251092,gossipcop-8581615474
251099,gossipcop-9123307126
251129,gossipcop-5998789928
251141,gossipcop-7532093943
251174,gossipcop-6174186742
251183,gossipcop-3938907760
251234,gossipcop-6449992903
251330,gossipcop-4971870777
251336,gossipcop-574466178
251352,gossipcop-4922058293
251360,gossipcop-4561895255
251373,gossipcop-1860207757
251380,gossipcop-289387905
251387,gossipcop-2507720803
251494,gossipcop-2727285145
251534,gossipcop-8074971162
251569,gossipcop-4223607581
251705,gossipcop-8641048055
251713,gossipcop-1432833690
251783,gossipcop-259465146
251791,gossipcop-7974582836
251807,gossipcop-3414298648
251913,gossipcop-1945469340
251925,gossipcop-4568998185
252001,gossipcop-5656838669
252007,gossipcop-6503389654
252023,gossipcop-269486470
252144,gossipcop-6176274941
252186,gossipcop-3968227653
252254,gossipcop-3480587019
252374,gossipcop-5763239731
252381,gossipcop-3535032128
252390,gossipcop-2934272661
252394,gossipcop-868134635
252402,gossipcop-8313617124
252413,gossipcop-6183599706
252421,gossipcop-7078948263
252433,gossipcop-7629942009
252530,gossipcop-368937237
252535,gossipcop-8953282482
252636,gossipcop-7223555690
252642,gossipcop-3238549946
252654,gossipcop-4310738653
252661,gossipcop-3094239722
252668,gossipcop-8688759038
252703,gossipcop-9766361916
252772,gossipcop-6393096526
252822,gossipcop-5203580690
252832,gossipcop-7894684433
252926,gossipcop-2333053579
252949,gossipcop-5122347544
252968,gossipcop-929011404
252981,gossipcop-4550711612
252986,gossipcop-5152768016
253027,gossipcop-2393519041
253040,gossipcop-5624067838
253080,gossipcop-6813792423
253109,gossipcop-5319163677
253156,gossipcop-3361416112
253190,gossipcop-901966021
253196,gossipcop-9620372118
253213,gossipcop-9946470464
253240,gossipcop-3000021440
253265,gossipcop-1871733188
253428,gossipcop-2116458
253439,gossipcop-2568949699
253460,gossipcop-5763931301
253467,gossipcop-3280356381
253488,gossipcop-5189580095
253497,gossipcop-2028638826
253636,gossipcop-514547189
253690,gossipcop-3077932694
253707,gossipcop-6259225104
253729,gossipcop-9188797765
253750,gossipcop-1951916011
253775,gossipcop-7391946984
253811,gossipcop-6424474439
253823,gossipcop-4778714585
253914,gossipcop-1720994729
253992,gossipcop-781913013
254007,gossipcop-3308884181
254152,gossipcop-4501631899
254248,gossipcop-3460288288
254264,gossipcop-9646723491
254275,gossipcop-5716325201
254286,gossipcop-4224035489
254310,gossipcop-4029602548
254326,gossipcop-1450195626
254416,gossipcop-3294462993
254467,gossipcop-7417601289
254474,gossipcop-2493253446
254482,gossipcop-2627903132
254488,gossipcop-2080727909
254505,gossipcop-3178329969
254566,gossipcop-294333617
254579,gossipcop-8444893240
254605,gossipcop-8565682825
254613,gossipcop-82682055
254638,gossipcop-6638285644
254661,gossipcop-7506187709
254702,gossipcop-242084790
254714,gossipcop-2405182303
254736,gossipcop-1093555782
254763,gossipcop-6964255006
254771,gossipcop-8183298967
254781,gossipcop-5417654316
254808,gossipcop-9948331567
254820,gossipcop-9311146319
254868,gossipcop-937564842
254871,gossipcop-9950069387
254904,gossipcop-8865847454
254912,gossipcop-1987636422
255062,gossipcop-4157369613
255068,gossipcop-7842742178
255088,gossipcop-1770549032
255158,gossipcop-3036074919
255172,gossipcop-9233245823
255179,gossipcop-9455717959
255222,gossipcop-2475893366
255307,gossipcop-2717691939
255314,gossipcop-1210617536
255321,gossipcop-7975580593
255328,gossipcop-5954804067
255337,gossipcop-1679060929
255340,gossipcop-7648194244
255352,gossipcop-4047356713
255363,gossipcop-3156785282
255383,gossipcop-8105884993
255427,gossipcop-6915614018
255433,gossipcop-1539005641
255445,gossipcop-3555835496
255581,gossipcop-5453318781
255597,gossipcop-8817051852
255655,gossipcop-9940338306
255669,gossipcop-1052490641
255679,gossipcop-8699882806
255742,gossipcop-4162142270
255756,gossipcop-7767457642
255862,gossipcop-7156734060
255890,gossipcop-4095185860
255949,gossipcop-5347484528
255998,gossipcop-3520745692
256020,gossipcop-7591287911
256033,gossipcop-9208934379
256084,gossipcop-7205321555
256114,gossipcop-808911989
256219,gossipcop-4328256070
256233,gossipcop-5559086342
256245,gossipcop-9428966807
256255,gossipcop-1494351955
256280,gossipcop-9239145633
256288,gossipcop-5816677908
256308,gossipcop-2636027307
256410,gossipcop-1369804075
256442,gossipcop-734040863
256459,gossipcop-8637575241
256555,gossipcop-7714793816
256567,gossipcop-9212719071
256590,gossipcop-8854037683
256701,gossipcop-3808314704
256795,gossipcop-4348793511
256809,gossipcop-4146303213
256834,gossipcop-8086137462
256857,gossipcop-8220764426
256882,gossipcop-5258315475
256893,gossipcop-532752162
257032,gossipcop-986281088
257111,gossipcop-3016579480
257121,gossipcop-2618772795
257128,gossipcop-9016605294
257172,gossipcop-2550534910
257224,gossipcop-3033097064
257227,gossipcop-2962102677
257262,gossipcop-9460427693
257279,gossipcop-9631457857
257331,gossipcop-1959268734
257353,gossipcop-8108694163
257366,gossipcop-5051410001
257384,gossipcop-7281538396
257393,gossipcop-5310842420
257404,gossipcop-9740483458
257415,gossipcop-886118982
257423,gossipcop-9241910388
257433,gossipcop-5033328860
257441,gossipcop-8566320362
257466,gossipcop-8101257614
257497,gossipcop-2509430407
257514,gossipcop-2285523495
257537,gossipcop-4401741378
257575,gossipcop-213925729
257626,gossipcop-7025900082
257638,gossipcop-3861067342
257662,gossipcop-1699284758
257737,gossipcop-334083042
257759,gossipcop-8549232263
257795,gossipcop-341261813
257814,gossipcop-2842957773
257824,gossipcop-3693344604
257913,gossipcop-1806451551
257932,gossipcop-5048928733
257945,gossipcop-2576522647
257953,gossipcop-5939824224
257959,gossipcop-6052102342
257995,gossipcop-6397975184
258013,gossipcop-207678159
258051,gossipcop-4093077772
258076,gossipcop-6914484100
258093,gossipcop-6641093582
258181,gossipcop-7849971925
258228,gossipcop-3745255453
258258,gossipcop-1134909578
258276,gossipcop-500443225
258303,gossipcop-3168065451
258474,gossipcop-2920108044
258517,gossipcop-2076682877
258525,gossipcop-1198146648
258535,gossipcop-7650736219
258553,gossipcop-7321484176
258690,gossipcop-2009291305
258869,gossipcop-3339827367
258900,gossipcop-8507852180
258933,gossipcop-1177821751
258947,gossipcop-7079656941
258955,gossipcop-9071930032
258974,gossipcop-9003093106
258983,gossipcop-5945639465
259025,gossipcop-5962488425
259034,gossipcop-7552821021
259037,gossipcop-8299029764
259074,gossipcop-7270137451
259093,gossipcop-440281918
259100,gossipcop-8197888031
259121,gossipcop-5170938134
259251,gossipcop-9489003614
259416,gossipcop-2887233910
259463,gossipcop-9188555877
259468,gossipcop-47955078
259485,gossipcop-2084469571
259515,gossipcop-7201377614
259618,gossipcop-7637947489
259626,gossipcop-4130830606
259660,gossipcop-8161078001
259734,gossipcop-5656786138
259762,gossipcop-328760913
259767,gossipcop-3714410350
259782,gossipcop-7762159427
259821,gossipcop-1558789806
260001,gossipcop-13736481
260020,gossipcop-9257888115
260043,gossipcop-7105802899
260156,gossipcop-9268806389
260350,gossipcop-5144712731
260382,gossipcop-8280929744
260436,gossipcop-4149724723
260458,gossipcop-9283531511
260485,gossipcop-2377360127
260520,gossipcop-5992379516
260581,gossipcop-3042028625
260592,gossipcop-5175859472
260616,gossipcop-6227701232
260622,gossipcop-6873856770
260633,gossipcop-3666075690
260756,gossipcop-5884179925
260829,gossipcop-1242871756
260835,gossipcop-2257691504
260844,gossipcop-8972767612
261029,gossipcop-9391651121
261048,gossipcop-5269138800
261084,gossipcop-6733555194
261104,gossipcop-3130324464
261263,gossipcop-8268246790
261272,gossipcop-1294448305
261465,gossipcop-3998725211
261528,gossipcop-5333355881
261603,gossipcop-1169823957
261711,gossipcop-2571986507
261894,gossipcop-1402129558
261909,gossipcop-3689892587
262107,gossipcop-8346794076
262135,gossipcop-3726214854
262148,gossipcop-2907511686
262194,gossipcop-6229080761
262217,gossipcop-1976997309
262278,gossipcop-3564327541
262289,gossipcop-9084395522
262300,gossipcop-8897143051
262324,gossipcop-6314621161
262383,gossipcop-4910596683
262390,gossipcop-9025333204
262535,gossipcop-1381944265
262543,gossipcop-2287631382
262559,gossipcop-1393324921
262594,gossipcop-9781205099
262602,gossipcop-5687950104
262614,gossipcop-8574470312
262713,gossipcop-9633211024
262719,gossipcop-5252708386
262730,gossipcop-6421829445
262741,gossipcop-5775116376
262752,gossipcop-5630814357
262761,gossipcop-2880320914
262801,gossipcop-262742935
262824,gossipcop-2589300660
262965,gossipcop-9404464718
262973,gossipcop-777836757
263031,gossipcop-9772762855
263048,gossipcop-244228966
263055,gossipcop-9855199119
263131,gossipcop-1603411545
263255,gossipcop-3578554429
263260,gossipcop-7433410608
263267,gossipcop-4323436110
263292,gossipcop-590841334
263363,gossipcop-302989731
263373,gossipcop-3745915597
263396,gossipcop-8573181426
263406,gossipcop-2974540721
263422,gossipcop-3976443648
263441,gossipcop-7210508029
263463,gossipcop-2012311671
263496,gossipcop-628139482
263558,gossipcop-9616140776
263582,gossipcop-3816991540
263714,gossipcop-7533724553
263722,gossipcop-9972962159
263730,gossipcop-3546794846
263790,gossipcop-9368033663
263823,gossipcop-8168643130
263865,gossipcop-9950542678
263889,gossipcop-9444794721
263899,gossipcop-8059550357
263913,gossipcop-3773878961
263942,gossipcop-2913146907
264002,gossipcop-2597794479
264022,gossipcop-9552745968
264034,gossipcop-7134675583
264153,gossipcop-8940647540
264164,gossipcop-654770829
264201,gossipcop-214133115
264284,gossipcop-5577979141
264301,gossipcop-4308589959
264317,gossipcop-8667569415
264322,gossipcop-3423888997
264347,gossipcop-8557438579
264455,gossipcop-756254851
264578,gossipcop-5663280204
264582,gossipcop-8718538426
264647,gossipcop-8417478071
264819,gossipcop-1608650114
264829,gossipcop-4821140599
264839,gossipcop-7085270580
264857,gossipcop-9657718393
264885,gossipcop-2965059427
264987,gossipcop-5154947333
265010,gossipcop-422487545
265022,gossipcop-9332178798
265045,gossipcop-1363170506
265057,gossipcop-3039273843
265080,gossipcop-4749592824
265086,gossipcop-3504256414
265154,gossipcop-3730183939
265163,gossipcop-2575033608
265238,gossipcop-6519223126
265244,gossipcop-8244925051
265254,gossipcop-5404890886
265262,gossipcop-7266511824
265278,gossipcop-335159104
265417,gossipcop-6937702595
265532,gossipcop-3610806888
265574,gossipcop-5790721729
265610,gossipcop-8598629116
265677,gossipcop-9974066324
265745,gossipcop-1685663261
265847,gossipcop-2981171702
265858,gossipcop-5095709365
265918,gossipcop-3108954033
265944,gossipcop-958341208
265954,gossipcop-3778826762
266147,gossipcop-1960059295
266222,gossipcop-2950727916
266232,gossipcop-5165661741
266238,gossipcop-8125535833
266273,gossipcop-2054282410
266282,gossipcop-9903637821
266367,gossipcop-5372899633
266394,gossipcop-6883131348
266402,gossipcop-8793541744
266474,gossipcop-6088782958
266511,gossipcop-4355609760
266579,gossipcop-8542451981
266594,gossipcop-7276271383
266628,gossipcop-497081980
266640,gossipcop-6096757093
266684,gossipcop-723944394
266695,gossipcop-6232251259
266711,gossipcop-7221966005
266724,gossipcop-7739387762
266775,gossipcop-387775590
266789,gossipcop-8276559596
266935,gossipcop-9427551247
266965,gossipcop-8344705765
266988,gossipcop-4763726512
267023,gossipcop-3996753978
267035,gossipcop-3507902255
267070,gossipcop-3977674152
267165,gossipcop-4074882984
267176,gossipcop-1204805620
267198,gossipcop-2399257972
267219,gossipcop-4212522424
267226,gossipcop-1954191714
267339,gossipcop-7813176996
267345,gossipcop-7371687331
267418,gossipcop-745116685
267431,gossipcop-3979367934
267509,gossipcop-5576071698
267525,gossipcop-439252914
267546,gossipcop-4256841782
267653,gossipcop-7314241723
267782,gossipcop-5081601842
267859,gossipcop-3618455117
267874,gossipcop-1697863049
267885,gossipcop-5001654773
267919,gossipcop-9754080475
267952,gossipcop-6289822624
267967,gossipcop-6017534572
267978,gossipcop-2065033867
267986,gossipcop-5716738084
267991,gossipcop-4821548782
268066,gossipcop-3158369891
268080,gossipcop-5483602935
268140,gossipcop-1680756957
268163,gossipcop-1126928115
268167,gossipcop-5517886157
268236,gossipcop-8851441285
268240,gossipcop-4529241230
268248,gossipcop-651286924
268272,gossipcop-5421604922
268301,gossipcop-3771847066
268316,gossipcop-7969619165
268330,gossipcop-4056386544
268339,gossipcop-6210885194
268364,gossipcop-8828561773
268375,gossipcop-2853982179
268503,gossipcop-5132321402
268524,gossipcop-4220159801
268541,gossipcop-718593344
268615,gossipcop-28284230
268655,gossipcop-3089710936
268679,gossipcop-7864955549
268695,gossipcop-8975289821
268726,gossipcop-1361560822
268745,gossipcop-2351174301
268769,gossipcop-4780852492
268778,gossipcop-1919418708
268799,gossipcop-4049901176
268839,gossipcop-9441546672
268879,gossipcop-2266317886
268916,gossipcop-5931400853
268923,gossipcop-390778342
268944,gossipcop-1743922880
268978,gossipcop-7001874858
268987,gossipcop-783444592
268996,gossipcop-9901651572
269034,gossipcop-4586036956
269165,gossipcop-175866555
269178,gossipcop-6061819854
269237,gossipcop-9145317181
269243,gossipcop-7259617407
269265,gossipcop-7837023409
269445,gossipcop-1537399397
269610,gossipcop-7173564909
269649,gossipcop-9008626082
269677,gossipcop-2847371632
269712,gossipcop-6010530745
269821,gossipcop-8089990200
269930,gossipcop-3297070329
270059,gossipcop-6817471718
270066,gossipcop-8846117589
270078,gossipcop-9441803455
270086,gossipcop-3928681744
270093,gossipcop-9036398389
270120,gossipcop-222305674
270222,gossipcop-8901380197
270292,gossipcop-22610604
270307,gossipcop-7489249320
270351,gossipcop-2617368190
270404,gossipcop-2762135652
270415,gossipcop-8888811836
270423,gossipcop-1509983640
270502,gossipcop-4105677728
270552,gossipcop-9581448401
270580,gossipcop-6122226398
270600,gossipcop-308867914
270651,gossipcop-467507837
270681,gossipcop-3992415225
270696,gossipcop-1266889667
270863,gossipcop-1247336364
270895,gossipcop-347202688
270921,gossipcop-9507609004
270925,gossipcop-5005089195
270954,gossipcop-9582227714
270966,gossipcop-6969751557
270972,gossipcop-1635803164
271000,gossipcop-1843377871
271150,gossipcop-3869389628
271165,gossipcop-4970558987
271334,gossipcop-3710842136
271391,gossipcop-6248988606
271432,gossipcop-4409997082
271490,gossipcop-9904513008
271502,gossipcop-539140803
271519,gossipcop-3869318940
271572,gossipcop-1533690826
271705,gossipcop-1976736399
271829,gossipcop-4230371336
271833,gossipcop-3172607624
271843,gossipcop-8039101878
272026,gossipcop-5374900442
272087,gossipcop-9962469348
272091,gossipcop-9967146701
272098,gossipcop-971921890
272199,gossipcop-4394027963
272234,gossipcop-7264126859
272278,gossipcop-8474482797
272286,gossipcop-5706082535
272431,gossipcop-9154457624
272437,gossipcop-5111246993
272484,gossipcop-2461397585
272506,gossipcop-6803836615
272526,gossipcop-5766393485
272530,gossipcop-6098748582
272540,gossipcop-4796568652
272585,gossipcop-3990217217
272600,gossipcop-5791506883
272681,gossipcop-4853076939
272710,gossipcop-7938752346
272714,gossipcop-4304207578
272741,gossipcop-2469835068
272775,gossipcop-4916310241
272826,gossipcop-7883760299
272851,gossipcop-5680002710
272865,gossipcop-4160950867
272932,gossipcop-7046951531
273009,gossipcop-5144752389
273016,gossipcop-4151438384
273021,gossipcop-7718099321
273119,gossipcop-9359253422
273177,gossipcop-5264942588
273189,gossipcop-4669515780
273234,gossipcop-7455600910
273315,gossipcop-9720326723
273321,gossipcop-2123292210
273365,gossipcop-4341857401
273371,gossipcop-365213355
273379,gossipcop-3012501895
273389,gossipcop-8383689638
273414,gossipcop-7874376308
273433,gossipcop-2853783393
273491,gossipcop-4575106109
273506,gossipcop-3792152819
273519,gossipcop-3623255149
273532,gossipcop-1105091447
273700,gossipcop-1992584375
273758,gossipcop-5866775064
273778,gossipcop-2595922573
273786,gossipcop-5758402466
273810,gossipcop-8002615775
273836,gossipcop-5201022547
273882,gossipcop-6732631580
274009,gossipcop-887882317
274023,gossipcop-4086288605
274050,gossipcop-5210414258
274078,gossipcop-7704965981
274087,gossipcop-1541245230
274106,gossipcop-5998258473
274115,gossipcop-8945634561
